"Siren";"Siret";"Raison sociale";"Nature établissement";"Adresse normée ligne 1";"Adresse normée ligne 2";"Adresse normée ligne 3";"Adresse normée ligne 4";"Adresse normée ligne 5";"Adresse normée ligne 6";"Code commune";"Ville";"Code postal";"Département";"Code département";"Région";"Code région";"Forme juridique";"Libellé activité";"Code activité";"Métier";"Date de création";"Civilité dirigeant principal";"Nom dirigeant principal";"Prénom dirigeant principal";"Fonction dirigeant principal";"Tranche Effectif INSEE";"Tranche Effectif établissement";"Mot-clé 1";"Mot-clé 2";"Mot-clé 3";"Mot-clé 4";"Mot-clé 5";"Mot-clé 6";"Mot-clé 7";"Mot-clé 8";"Mot-clé 9";"Mot-clé 10";"Capital social";"Entreprise exportatrice";"CA réalisé à l'export";"Part du CA réalisé à l'export";"Téléphone";"Fax";"Nom de marque 1";"Classes de marque 1";"Nom de marque 2";"Classes de marque 2";"Nom de marque 3";"Classes de marque 3";"Nom de marque 4";"Classes de marque 4";"Nom de marque 5";"Classes de marque 5";"E-Commerce";"Site Web";"Facebook";"Twitter";"LinkedIn";"Email";"Score";"Type de procédure";"Date d'entrée en procédure";"Chiffre d'affaires"
"511272247";"51127224700053";"FUNBREIZH";"établissement";"FUNBREIZH";"";"IMMEUBLE 3 SOLEILS -";"20 RUE D ISLY";"";"35000 RENNES";"35238";"RENNES";"35000";"ILLE-ET-VILAINE";"35";"BRETAGNE";"53";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2009";"M.";"PETIT";"Jean-Vincent Calixte";"Gérant";"10 à 19";"";"séminaire";"entreprise";"voyager";"organisation";"agencer";"atlantique";"loisir";"";"";"";"25000";"NON";"";"";"";"";"ESCAPE YOUR TEAM DECHAINEZ-VOUS # funbreizh";"[35, 39, 41, 42]";"LUDOTOUR";"[35, 39, 41, 42]";"Box voyages by Funbreizh";"[39, 41, 43]";"Bon Voyage";"[39, 41, 43]";"Visio Game";"[41, 42, 39]";"";"funbreizh.com";"https://www.facebook.com/AGENCEFUNBREIZH/";"https://twitter.com/funbreizh";"";"";"13";"";"";"1843200"
"511272247";"51127224700061";"FUNBREIZH";"établissement";"FUNBREIZH";"";"PORT DE COMMERCE";"6 RUE PORSTREIN";"";"29200 BREST";"29019";"BREST";"29200";"FINISTERE";"29";"BRETAGNE";"53";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2009";"M.";"PETIT";"Jean-Vincent Calixte";"Gérant";"10 à 19";"";"séminaire";"entreprise";"voyager";"organisation";"agencer";"atlantique";"loisir";"";"";"";"25000";"NON";"";"";"0298468887";"";"ESCAPE YOUR TEAM DECHAINEZ-VOUS # funbreizh";"[35, 39, 41, 42]";"LUDOTOUR";"[35, 39, 41, 42]";"Box voyages by Funbreizh";"[39, 41, 43]";"Bon Voyage";"[39, 41, 43]";"Visio Game";"[41, 42, 39]";"";"funbreizh.com";"https://www.facebook.com/AGENCEFUNBREIZH/";"https://twitter.com/funbreizh";"";"";"13";"";"";"1843200"
"511272247";"51127224700079";"FUNBREIZH";"siège";"FUNBREIZH";"";"";"24 GRANDE RUE";"";"56450 SURZUR";"56248";"SURZUR";"56450";"MORBIHAN";"56";"BRETAGNE";"53";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2009";"M.";"PETIT";"Jean-Vincent Calixte";"Gérant";"10 à 19";"";"séminaire";"entreprise";"voyager";"organisation";"agencer";"atlantique";"loisir";"";"";"";"25000";"NON";"";"";"";"";"ESCAPE YOUR TEAM DECHAINEZ-VOUS # funbreizh";"[35, 39, 41, 42]";"LUDOTOUR";"[35, 39, 41, 42]";"Box voyages by Funbreizh";"[39, 41, 43]";"Bon Voyage";"[39, 41, 43]";"Visio Game";"[41, 42, 39]";"";"funbreizh.com";"https://www.facebook.com/AGENCEFUNBREIZH/";"https://twitter.com/funbreizh";"";"";"13";"";"";"1843200"
"511272247";"51127224700095";"FUNBREIZH";"établissement";"FUNBREIZH";"";"";"8 RUE RENE COTY";"";"85000 LA ROCHE-SUR-YON";"85191";"LA ROCHE-SUR-YON";"85000";"VENDEE";"85";"PAYS DE LA LOIRE";"52";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2009";"M.";"PETIT";"Jean-Vincent Calixte";"Gérant";"10 à 19";"";"séminaire";"entreprise";"voyager";"organisation";"agencer";"atlantique";"loisir";"";"";"";"25000";"NON";"";"";"";"";"ESCAPE YOUR TEAM DECHAINEZ-VOUS # funbreizh";"[35, 39, 41, 42]";"LUDOTOUR";"[35, 39, 41, 42]";"Box voyages by Funbreizh";"[39, 41, 43]";"Bon Voyage";"[39, 41, 43]";"Visio Game";"[41, 42, 39]";"";"funbreizh.com";"https://www.facebook.com/AGENCEFUNBREIZH/";"https://twitter.com/funbreizh";"";"";"13";"";"";"1843200"
"512369133";"51236913300032";"ESPRIT PIONNIER";"siège";"ESPRIT PIONNIER";"";"";"200 RUE DU CASINO";"";"73100 AIX-LES-BAINS";"73008";"AIX-LES-BAINS";"73100";"SAVOIE";"73";"AUVERGNE RHONE ALPES";"84";"Société à responsabilité limitée (sans autre indication)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"05/2009";"Mme";"BOURGET";"Patrizia";"Gérant";"1 ou 2";"";"mesurer";"agencer";"safari";"aventurer";"voyager";"noce";"envier";"destination";"lac";"personnaliser";"7500";"OUI";"512";"0.026 %";"";"";"ESPRIT PIONNIER";"[39, 41]";"LE SUR MESURE DE VOS ENVIES";"[39, 41]";"";"";"";"";"";"";"";"espritpionnier.fr";"https://www.facebook.com/ESPRITPIONNIER/";"";"";"";"11";"";"";"1952946"
"512644089";"51264408900025";"R.F. DISTRIBUTION";"siège";"R.F. DISTRIBUTION";"MON AGENCE.COM";"";"2 RUE DU NOUVEAU BERCY";"";"94220 CHARENTON-LE-PONT";"94018";"CHARENTON-LE-PONT";"94220";"VAL-DE-MARNE";"94";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"05/2009";"M.";"TRABELSI";"Joseph";"Gérant";"3 à 5";"3 à 5";"voyager";"minuter";"agencer";"circuit";"garer";"combiner";"euro";"inclusif";"destination";"";"100000";"NON";"";"";"";"";"monagence Ne rêvez plus, Voyagez !";"[16, 35, 36, 38, 39, 41, 42, 43]";"ne rêvez plus, voyagez";"[16, 35, 36, 41, 42, 43, 38, 39]";"";"";"";"";"";"";"";"croisiere.monagence.com";"http://www.facebook.com/Monagence";"https://twitter.com/MonAgence";"";"";"16";"";"";"1615376"
"513781997";"51378199700038";"VPI";"siège";"VPI";"";"";"73 RUE ANTOINE ARNAUD";"";"69400 VILLEFRANCHE-SUR-SAONE";"69264";"VILLEFRANCHE-SUR-SAONE";"69400";"RHONE";"69";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"07/2009";"M.";"ACTARUS";"";"Président";"3 à 5";"3 à 5";"football";"match";"natation";"nuits";"races";"rounds";"rugby";"stade";"tournoi";"tours";"51500";"OUI";"4421119";"96.820 %";"0472251415";"";"";"";"";"";"";"";"";"";"";"";"";"vpitravel.com";"";"";"https://www.linkedin.com/company/vpi-travel";"";"18";"";"";"4566344"
"514431659";"51443165900051";"AGRILYS VOYAGES";"siège";"AGRILYS VOYAGES";"AGRILYS VOYAGES";"";"20 RUE BENARD";"";"75014 PARIS 14";"75114";"PARIS 14";"75014";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"07/2009";"Mme";"Barneron";"Claire Marie Anne";"Gérant";"3 à 5";"";"agricole";"pro";"voyager";"agriculture";"unir";"balte";"machinisme";"avantager";"sud";"";"34650";"OUI";"620257";"54.600 %";"";"";"";"";"";"";"";"";"";"";"";"";"";"agrilys-pro.fr";"";"";"";"commercial@agrilys.fr";"15";"";"";"1136008"
"515011310";"51501131000064";"CHAGRITAS AVENTURES";"siège";"CHAGRITAS AVENTURES";"CAVAL & GO - VOYAGES INEDITS A CHEVAL";"MINES PARISTECH";"35 RUE SAINT HONORE";"";"77300 FONTAINEBLEAU";"77186";"FONTAINEBLEAU";"77300";"SEINE-ET-MARNE";"77";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/2009";"M.";"GAJCC BUSINESS";"";"Président";"3 à 5";"";"acheteur";"agent";"annulation";"assurances";"avion";"cavalier";"cheval";"discipline";"endurance";"immatriculation";"9500";"NON";"";"";"0980329042";"";"Explor & go";"[39, 41, 43]";"Zen & go";"[39, 41, 43]";"Wish & go";"[39, 41, 43]";"";"";"";"";"";"http://www.cavalngo.com/";"http://www.facebook.com/cavalandgo.voyages.inedits";"http://www.twitter.com/Cavalandgo";"";"";"17";"";"";"1094271"
"517621124";"51762112400034";"CRAZY-VOYAGES";"établissement";"CRAZY-VOYAGES";"CRAZY-VOYAGES";"";"66 RUE MARCEAU";"";"93100 MONTREUIL";"93048";"MONTREUIL";"93100";"SEINE-SAINT-DENIS";"93";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"10/2009";"M.";"DOUBLE A PARTICIPATIONS";"";"Président";"6 à 9";"";"amis";"enterrement";"jeune";"";"";"";"";"";"";"";"46006";"NON";"";"";"";"";"Crazy-Celibaddio";"[35, 39, 41]";"Crazy-Despedidas";"[35, 39, 41]";"Crazy-Vrijgezellenfeesten";"[35, 39, 41]";"Crazy-EVG";"[39]";"Crazy-EVJF";"[39]";"";"http://www.crazy-voyages.com/";"";"";"";"";"13";"";"";"2420347"
"517621124";"51762112400042";"CRAZY-VOYAGES";"établissement";"CRAZY-VOYAGES";"";"";"7 RUE DE CHARTRES";"";"92200 NEUILLY-SUR-SEINE";"92051";"NEUILLY-SUR-SEINE";"92200";"HAUTS-DE-SEINE";"92";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"10/2009";"M.";"DOUBLE A PARTICIPATIONS";"";"Président";"6 à 9";"";"amis";"enterrement";"jeune";"";"";"";"";"";"";"";"46006";"NON";"";"";"";"";"Crazy-Celibaddio";"[35, 39, 41]";"Crazy-Despedidas";"[35, 39, 41]";"Crazy-Vrijgezellenfeesten";"[35, 39, 41]";"Crazy-EVG";"[39]";"Crazy-EVJF";"[39]";"";"http://www.crazy-voyages.com/";"";"";"";"";"13";"";"";"2420347"
"518157680";"51815768000019";"CAPTAIN FERRY";"siège";"CAPTAIN FERRY";"VOYAGES MENARA";"";"147 RUE DE VERDUN";"";"92150 SURESNES";"92073";"SURESNES";"92150";"HAUTS-DE-SEINE";"92";"ILE-DE-FRANCE";"11";"Autre SA à conseil d'administration";"Activités des agences de voyage";"7911Z";"Agence de voyage";"12/2009";"M.";"SEBTI";"Amine";"Président du conseil d'administration";"6 à 9";"6 à 9";"voyager";"corser";"bateau";"ferry";"agencer";"palma";"las";"roux";"los";"agence";"83883";"NON";"";"";"0184200666";"";"CAPTAIN FERRY";"[39, 43]";"CAPTAINFERRY.COM";"[39, 43]";"VOYAGES MENARA";"[39, 43]";"";"";"";"";"";"voyages-menara.com";"";"https://twitter.com/voyagesmenara";"";"suresnes@voyagesmenara.com";"13";"";"";"1056234"
"518157680";"51815768000076";"CAPTAIN FERRY";"établissement";"CAPTAIN FERRY";"";"";"45 AV GAMBETTA";"";"34500 BEZIERS";"34032";"BEZIERS";"34500";"HERAULT";"34";"OCCITANIE";"76";"Autre SA à conseil d'administration";"Activités des agences de voyage";"7911Z";"Agence de voyage";"12/2009";"M.";"SEBTI";"Amine";"Président du conseil d'administration";"6 à 9";"1 ou 2";"voyager";"corser";"bateau";"ferry";"agencer";"palma";"las";"roux";"los";"agence";"83883";"NON";"";"";"";"";"CAPTAIN FERRY";"[39, 43]";"CAPTAINFERRY.COM";"[39, 43]";"VOYAGES MENARA";"[39, 43]";"";"";"";"";"";"voyages-menara.com";"";"https://twitter.com/voyagesmenara";"";"";"13";"";"";"1056234"
"518157680";"51815768000084";"CAPTAIN FERRY";"établissement";"CAPTAIN FERRY";"";"CENTRE COMMERCIAL AUCHAN NORD";"RUE DU TORPILLEUR SIROCCO";"";"63100 CLERMONT-FERRAND";"63113";"CLERMONT-FERRAND";"63100";"PUY-DE-DOME";"63";"AUVERGNE RHONE ALPES";"84";"Autre SA à conseil d'administration";"Activités des agences de voyage";"7911Z";"Agence de voyage";"12/2009";"M.";"SEBTI";"Amine";"Président du conseil d'administration";"6 à 9";"";"voyager";"corser";"bateau";"ferry";"agencer";"palma";"las";"roux";"los";"agence";"83883";"NON";"";"";"0473901434";"";"CAPTAIN FERRY";"[39, 43]";"CAPTAINFERRY.COM";"[39, 43]";"VOYAGES MENARA";"[39, 43]";"";"";"";"";"";"voyages-menara.com";"";"https://twitter.com/voyagesmenara";"";"";"13";"";"";"1056234"
"518925318";"51892531800033";"CHEVAL D'AVENTURE";"siège";"CHEVAL D'AVENTURE";"CHEVAL D'AVENTURE";"";"2 RUE VAUBECOUR";"";"69002 LYON 2EME";"69382";"LYON 2EME";"69002";"RHONE";"69";"AUVERGNE RHONE ALPES";"84";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"12/2009";"M.";"LESERVOISIER";"Christophe Jean François";"Gérant";"6 à 9";"6 à 9";"voyageur";"autonomie";"bulletin";"cavalier";"champagne";"cheval";"endurance";"polo";"ranch";"safari";"214286";"OUI";"543411";"48.357 %";"0482539989";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.cheval-daventure.com/";"http://www.facebook.com/pages/Cheval-dAventure/137120333004035";"http://www.twitter.com/ChevaldAventure";"http://www.linkedin.com/company/1191999";"";"20";"";"";"1123759"
"519099477";"51909947700027";"SAS EUGENE  & CO";"siège";"SAS EUGENE  & CO";"";"";"23 RUE DE LA VICTOIRE";"";"75009 PARIS 9";"75109";"PARIS 9";"75009";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"12/2009";"M.";"Grosjean";"Emmanuel";"Président";"3 à 5";"3 à 5";"co";"rejoint";"kayak";"allemagne";"mesurer";"julien";"media";"pacifique";"cadrer";"durable";"17250";"NON";"";"";"0155077515";"";"";"";"";"";"";"";"";"";"";"";"";"eugene-co.com";"";"";"";"";"16";"";"";"1644361"
"519177794";"51917779400020";"EVERY TRAVEL SARL";"siège";"EVERY TRAVEL SARL";"D TOUR";"";"19 RUE GERBERT";"";"75015 PARIS 15";"75115";"PARIS 15";"75015";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"11/2009";"Mme";"QUENET";"Amélie";"Gérant";"0";"0";"voyager";"agencer";"mesurer";"agricole";"prestation";"article";"annulation";"prestataire";"pack";"";"25000";"NON";"";"";"";"";"D TOUR";"[38, 39, 41]";"D TOUR";"[38, 39, 41]";"D TOUR AGRI";"[00, 35, 38, 39, 41, 42]";"D TOUR";"[00, 35, 38, 39, 41, 42]";"D TOUR ET DES VINS";"[38, 39, 41]";"";"dtour.fr";"";"";"";"";"10";"";"";"2069300"
"519551766";"51955176600016";"PARIS ON THE WAY";"siège";"PARIS ON THE WAY";"";"";"13 RUE BEUDANT";"";"75017 PARIS 17";"75117";"PARIS 17";"75017";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"01/2010";"M.";"LATACHE";"Fabien Paul";"Président";"3 à 5";"3 à 5";"guider";"interpréter";"visiter";"monument";"tour";"abbaye";"infection";"damer";"excessivement";"jacquemart";"150000";"NON";"";"";"0177183944";"";"";"";"";"";"";"";"";"";"";"";"";"parisontheway.fr";"";"";"";"";"19";"";"";"1019118"
"519662423";"51966242300036";"VOYAGE DE LEGENDE";"siège";"VOYAGE DE LEGENDE";"L'ARTISAN DE VOS REVES";"47-49";"47 RUE DE LA CHAUSSEE D ANTIN";"";"75009 PARIS 9";"75109";"PARIS 9";"75009";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"01/2010";"M.";"De Villeneuve-Esclapon";"Charles-Hélion";"Président";"0";"0";"croisière";"navire";"nouvelle";"luxer";"bora";"inviter";"brochure";"excursion";"accompagner";"vente";"80000";"NON";"";"";"0173030360";"";"VOYAGE DE LEGENDE";"[39, 41, 43]";"VOYAGE DE LEGENDE L'ARTISAN DE VOS REVES";"[39, 41, 43]";"";"";"";"";"";"";"";"voyagedelegende.com";"https://www.facebook.com/pages/Paul-Gauguin-Cruises-France/104903932891333?fref=ts";"https://twitter.com/CroisieresPG";"";"";"16";"";"";"8993066"
"519761431";"51976143100047";"PREMIERE LOGE";"siège";"PREMIERE LOGE";"";"";"6 RUE DE ROME";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Autres services de réservation et activités connexes";"7990Z";"Autres services de réservation liés au voyage, Guide touristique, Services d'assistance aux touristes, Activité de promotion du tourisme, Office de tourisme, syndicat d'initiative";"01/2010";"M.";"Borris";"Pierre";"Président";"6 à 9";"6 à 9";"alliance";"appartements";"artistes";"assistante";"certificat";"conventions";"films";"immatriculation";"licence";"manuel";"10700";"OUI";"143633";"11.048 %";"0149240205";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.premiere-loge.com/fr/";"";"";"";"";"16";"";"";"1300091"
"520675257";"52067525700023";"PRO SKY FRANCE";"siège";"PRO SKY FRANCE";"";"";"28 BD POISSONNIERE";"";"75009 PARIS 9";"75109";"PARIS 9";"75009";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2010";"M.";"TRUGER";"ARMIN";"Président";"3 à 5";"3 à 5";"aviation";"football";"industries";"jets";"matches";"rave";"score";"sports";"tickets";"vols";"100000";"OUI";"469152";"39.981 %";"0171199280";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.pro-sky.com/";"";"";"";"paris@pro-sky.com";"11";"";"";"1173447"
"521203588";"52120358800038";"NEMEA VACANCES";"siège";"NEMEA VACANCES";"";"LE RUBIS";"10 RUE GUTENBERG";"";"33700 MERIGNAC";"33281";"MERIGNAC";"33700";"GIRONDE";"33";"NOUVELLE AQUITAINE";"75";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"01/2010";"Mme";"GANIVET";"Céline Marie Anne";"Gérant";"3 à 5";"3 à 5";"bon";"vacance";"plan";"cap";"montagne";"pister";"sauna";"skiable";"station";"piscine";"10000";"NON";"";"";"0557922522";"";"";"";"";"";"";"";"";"";"";"";"";"residence-nemea.com";"https://www.facebook.com/Residences.Nemea";"https://twitter.com/NemeaVacances";"";"proprietaires@nemea.fr";"18";"";"";"1040381"
"521787424";"52178742400022";"CONCORDE TRAVEL ASSOCIATES";"siège";"CONCORDE TRAVEL ASSOCIATES";"37 VOYAGE";"";"23 RUE REAUMUR";"";"75003 PARIS 3";"75103";"PARIS 3";"75003";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2010";"M.";"Liu";"Jinmian";"Gérant";"10 à 19";"10 à 19";"annulation";"avion";"bagages";"billet";"chauffeurs";"circuits";"embarquement";"exposition";"mariage";"passagers";"55000";"OUI";"92888";"4.819 %";"0182838247";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.concordetravel.fr/fr/";"";"";"";"";"13";"";"";"1927722"
"521787424";"52178742400048";"CONCORDE TRAVEL ASSOCIATES";"établissement";"CONCORDE TRAVEL ASSOCIATES";"";"87-95";"87 AV VICTOR HUGO";"";"93300 AUBERVILLIERS";"93001";"AUBERVILLIERS";"93300";"SEINE-SAINT-DENIS";"93";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2010";"M.";"Liu";"Jinmian";"Gérant";"10 à 19";"1 ou 2";"annulation";"avion";"bagages";"billet";"chauffeurs";"circuits";"embarquement";"exposition";"mariage";"passagers";"55000";"OUI";"92888";"4.819 %";"0149968898";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.concordetravel.fr/fr/";"";"";"";"";"13";"";"";"1927722"
"521787424";"52178742400055";"CONCORDE TRAVEL ASSOCIATES";"établissement";"CONCORDE TRAVEL ASSOCIATES";"CONCORDE TRAVEL ASSOCIATES";"";"196 RUE DE TOLBIAC";"";"75013 PARIS 13";"75113";"PARIS 13";"75013";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2010";"M.";"Liu";"Jinmian";"Gérant";"10 à 19";"Unités non employeuses";"annulation";"avion";"bagages";"billet";"chauffeurs";"circuits";"embarquement";"exposition";"mariage";"passagers";"55000";"OUI";"92888";"4.819 %";"0149968888";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.concordetravel.fr/fr/";"";"";"";"";"13";"";"";"1927722"
"521787424";"52178742400063";"CONCORDE TRAVEL ASSOCIATES";"établissement";"CONCORDE TRAVEL ASSOCIATES";"37 VOYAGE";"";"84 AV DE CHOISY";"";"75013 PARIS 13";"75113";"PARIS 13";"75013";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2010";"M.";"Liu";"Jinmian";"Gérant";"10 à 19";"";"annulation";"avion";"bagages";"billet";"chauffeurs";"circuits";"embarquement";"exposition";"mariage";"passagers";"55000";"OUI";"92888";"4.819 %";"0149968888";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.concordetravel.fr/fr/";"";"";"";"";"13";"";"";"1927722"
"522173640";"52217364000023";"IZMIR VOYAGES";"siège";"IZMIR VOYAGES";"";"";"5 RTE DE COLMAR";"";"67600 SELESTAT";"67462";"SELESTAT";"67600";"BAS-RHIN";"67";"GRAND EST";"44";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2010";"M.";"KOCA";"HUSEYIN";"Gérant";"1 ou 2";"1 ou 2";"voyager";"agencer";"pension";"vol";"palace";"royal";"mu";"sec";"budget";"";"10000";"NON";"";"";"0981350136";"";"";"";"";"";"";"";"";"";"";"";"";"izmir-voyages.fr";"";"";"";"";"9";"";"";"1444181"
"522173640";"52217364000031";"IZMIR VOYAGES";"établissement";"IZMIR VOYAGES";"IZMIR VOYAGES";"";"21 BD DE NANCY";"";"67000 STRASBOURG";"67482";"STRASBOURG";"67000";"BAS-RHIN";"67";"GRAND EST";"44";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/2010";"M.";"KOCA";"HUSEYIN";"Gérant";"1 ou 2";"1 ou 2";"voyager";"agencer";"pension";"vol";"palace";"royal";"mu";"sec";"budget";"";"10000";"NON";"";"";"0676374273";"";"";"";"";"";"";"";"";"";"";"";"";"izmir-voyages.fr";"";"";"";"";"9";"";"";"1444181"
"522727700";"52272770000059";"GO VOYAGES";"siège";"GO VOYAGES";"";"";"11 AV DELCASSE";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"05/2010";"Mme";"Dunne";"Dana Philip";"Président";"10 à 19";"10 à 19";"vol";"sec";"billet";"prix";"tarif";"capitale";"unir";"minuter";"voyager";"séjour";"280707589";"OUI";"1990438";"92.076 %";"0170387065";"";"";"";"";"";"";"";"";"";"";"";"Oui";"partirpascher.com";"http://www.facebook.com/connect";"http://www.twitter.com/Opodo_FR";"";"facturation@vacances-croisiere.com";"11";"";"";"2161730"
"523964286";"52396428600026";"SO DIFFERENT";"siège";"SO DIFFERENT";"SO DIFFERENT";"";"9 RUE DES CORDELIERS";"";"63100 CLERMONT-FERRAND";"63113";"CLERMONT-FERRAND";"63100";"PUY-DE-DOME";"63";"AUVERGNE RHONE ALPES";"84";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"07/2010";"Mme";"OUVRY";"Sonia";"Gérant";"1 ou 2";"1 ou 2";"conciergerie";"auvergne";"philosophie";"envier";"gardon";"artisan";"roman";"lacs";"localisation";"local";"7500";"NON";"";"";"0473757229";"";"";"";"";"";"";"";"";"";"";"";"";"sodifferent.fr";"https://www.facebook.com/pages/So-Different/120768408093596";"";"";"";"9";"";"";"1119871"
"525214060";"52521406000010";"LOCATIONS VAUCLUSE PROVENCE RESERVATIONS";"siège";"LOCATIONS VAUCLUSE PROVENCE RESERVATIONS";"";"LA BALANCE";"PL CAMPANA";"";"84000 AVIGNON";"84007";"AVIGNON";"84000";"VAUCLUSE";"84";"PROVENCE ALPES COTE D'AZUR";"93";"Société à responsabilité limitée (sans autre indication)";"Autres services de réservation et activités connexes";"7990Z";"Autres services de réservation liés au voyage, Guide touristique, Services d'assistance aux touristes, Activité de promotion du tourisme, Office de tourisme, syndicat d'initiative";"09/2010";"Mme";"MONTELION";"Christine";"Gérant";"3 à 5";"3 à 5";"vacance";"promotion";"bon";"location";"roquer";"calanque";"bord";"geste";"forfait";"conjointement";"30000";"NON";"";"";"0490147000";"";"";"";"";"";"";"";"";"";"";"";"";"gites-de-france-vaucluse.com";"http://www.facebook.com/pages/G%C3%AEtes-de-France-de-Vaucluse/267884593269632?sk=wall";"";"";"gites.vaucluse@wanadoo.fr";"19";"";"";"1055814"
